"BLCK_CD(블록_코드)","ADSTRD_CD(행정동_코드)"
"155865","11740520"
"155866","11740520"
"155867","11740520"
"155868","11740520"
"155869","11740520"
"155871","11740520"
"155872","11740520"
"155873","11740520"
"155874","11740520"
"155875","11740520"
"155877","11740520"
"155878","11740520"
"155879","11740520"
"155880","11740520"
"155881","11740520"
"155882","11740520"
"155883","11740520"
"155884","11740520"
"155885","11740520"
"155886","11740520"
"155887","11740520"
"155889","11740520"
"155890","11740520"
"155891","11740520"
"155892","11740520"
"155893","11740520"
"155894","11740520"
"155895","11740520"
"155896","11740520"
"155897","11740520"
"155898","11740520"
"155899","11740520"
"155900","11740520"
"155901","11740540"
"155902","11740520"
"155903","11740520"
"155904","11740520"
"155905","11740520"
"155906","11740520"
"155907","11740520"
"155908","11740520"
"155909","11740520"
"155910","11740520"
"155911","11740520"
"155912","11740520"
"155913","11740520"
"155915","11740520"
"155916","11740520"
"155918","11740520"
"155920","11740520"
"155921","11740520"
"155923","11740530"
"155924","11740520"
"155926","11740530"
"155927","11740520"
"155928","11740520"
"155929","11740520"
"155932","11740520"
"155933","11740520"
"155934","11740520"
"155935","11740520"
"155937","11740520"
"155938","11740520"
"155939","11740520"
"15594","11500615"
"155940","11740520"
"155941","11740520"
"155942","11740520"
"155943","11740520"
"155944","11740520"
"155945","11740520"
"155947","11740520"
"155948","11740520"
"155949","11740530"
"155950","11740530"
"155951","11740530"
"155952","11740530"
"155954","11740530"
"155955","11740530"
"155956","11740530"
"15596","11530720"
"155961","11740530"
"155962","11740530"
"155963","11740530"
"155964","11740530"
"155965","11740530"
"155966","11740530"
"155967","11740530"
"155968","11740530"
"155969","11740530"
"15597","11530720"
"155970","11740530"
"155971","11740530"
"155972","11740530"
"155973","11740530"
"155974","11740530"
"155977","11740530"
"155978","11740530"
"155979","11230536"
"155980","11110515"
"156000","11110515"
"156001","11110515"
"156008","11110515"
"156018","11230536"
"156031","11110515"
"156038","11500560"
"15604","11500560"
"15605","11500560"
"156050","11230536"
"156052","11110515"
"156056","11500560"
"156057","11500560"
"15606","11500560"
"156063","11230536"
"156067","11380552"
"15607","11500560"
"156071","11230536"
"156075","11230536"
"156078","11230536"
"156079","11230536"
"156083","11230536"
"156084","11380552"
"156094","11110515"
"15610","11500640"
"156102","11500560"
"156104","11380552"
"156114","11380552"
"15612","11500560"
"156123","11380552"
"15613","11500560"
"156135","11380552"
"15614","11500570"
"156149","11200670"
"15615","11530730"
"156150","11200670"
"156151","11230536"
"156159","11380552"
"15617","11500591"
"15618","11500560"
"156180","11230536"
"156181","11230536"
"156185","11380552"
"156189","11380552"
"15619","11500560"
"156192","11230536"
"156197","11110515"
"15620","11500560"
"156201","11230536"
"156203","11230536"
"156206","11110515"
"15621","11500560"
"156216","11230536"
"15622","11500560"
"15623","11500560"
"156230","11230536"
"156236","11230536"
"156239","11230536"
"15624","11500560"
"15625","11500560"
"156258","11230536"
"15626","11500560"
"15627","11500560"
"15628","11500560"
"15629","11500560"
"15630","11500560"
"15631","11500560"
"156314","11110515"
"15632","11500560"
"15633","11500560"
"156330","11380552"
"156336","11380552"
"15635","11500560"
"15636","11500560"
"156363","11350612"
"156367","11230560"
"15637","11500560"
"156375","11230560"
"15638","11500560"
"156380","11230560"
"15639","11530720"
"156393","11110515"
"15640","11500615"
"156400","11380552"
"156401","11110515"
"156404","11110515"
"156406","11110515"
"156409","11380552"
"15641","11500615"
"156412","11320522"
"156414","11320710"
"156416","11380552"
"15642","11500615"
"156423","11500560"
"156426","11680531"
"156428","11110515"
"156429","11350612"
"15643","11500615"
"156437","11110515"
"156440","11350612"
"156441","11680545"
"156445","11680545"
"156446","11230560"
"156448","11350612"
"156449","11110515"
"156450","11350612"
"156452","11350612"
"156453","11680545"
"156456","11680565"
"156458","11320710"
"156460","11680565"
"156463","11440585"
"156469","11110690"
"156480","11320522"
"156482","11110515"
"156483","11320522"
"156484","11320522"
"156486","11680565"
"156494","11320522"
"156495","11320522"
"156522","11740560"
"156527","11740600"
"156539","11680565"
"156540","11740690"
"156549","11740560"
"15655","11530550"
"156552","11740580"
"156557","11740660"
"15656","11500615"
"156562","11740580"
"15657","11500615"
"156572","11680590"
"156579","11740560"
"15658","11500615"
"156580","11740580"
"15659","11500615"
"156597","11740560"
"15660","11500615"
"156602","11740580"
"156607","11740590"
"15661","11500615"
"156611","11740560"
"156614","11740560"
"156615","11740640"
"156617","11740560"
"15662","11500615"
"156624","11740580"
"15663","11500615"
"156634","11740580"
"156635","11740580"
"156636","11740600"
"15664","11500615"
"156640","11740580"
"156644","11740560"
"156648","11740560"
"156652","11740580"
"156656","11740560"
"156657","11740640"
"156659","11740560"
"156663","11740580"
"156664","11740580"
"156668","11740560"
"15667","11500615"
"156670","11740560"
"156672","11740560"
"156673","11740560"
"156674","11740560"
"156675","11740560"
"156676","11740560"
"156677","11740560"
"156678","11740560"
"156679","11740560"
"156680","11740560"
"156681","11740560"
"156682","11740560"
"156683","11740580"
"156684","11740580"
"156686","11680690"
"156687","11740580"
"156688","11740580"
"156689","11740580"
"15669","11500615"
"156690","11740580"
"156691","11740580"
"156692","11740580"
"156693","11740580"
"156694","11740580"
"156695","11740580"
"156696","11740580"
"156697","11740580"
"156698","11740590"
"156699","11740580"
"15670","11500540"
"156701","11740580"
"156703","11740580"
"156704","11740580"
"156705","11740580"
"156706","11740580"
"156707","11740580"
"156709","11740580"
"156710","11740580"
"156712","11740580"
"156713","11740580"
"156714","11740580"
"156716","11740580"
"156717","11740580"
"156718","11740580"
"156719","11740580"
"156721","11740580"
"156722","11740580"
"156723","11740580"
"156724","11740580"
"156725","11740580"
"156726","11740580"
"156727","11740600"
"156728","11740580"
"156729","11740590"
"156730","11740590"
"156734","11740590"
"156735","11740590"
"156736","11740590"
"156738","11740590"
"156739","11740590"
"156740","11740590"
"156741","11740590"
"156742","11740590"
"156743","11740590"
"156746","11740590"
"156748","11740590"
"156749","11740590"
"15675","11530750"
"156750","11740590"
"156751","11740590"
"156752","11740590"
"156753","11740590"
"156760","11740590"
"156766","11740590"
"156769","11740590"
"15677","11530550"
"156770","11740600"
"156771","11740590"
"156772","11740590"
"156773","11740590"
"156775","11740590"
"156780","11740590"
"156781","11740590"
"156782","11740590"
"156785","11740590"
"156793","11740590"
"156794","11740590"
"156797","11740590"
"156798","11740590"
"156799","11740590"
"15680","11530720"
"156800","11740590"
"156801","11740590"
"156803","11740590"
"156804","11740590"
"156805","11740590"
"156806","11740600"
"15681","11500540"
"156811","11740590"
"156812","11740600"
"156813","11740600"
"156814","11740600"
"156815","11740600"
"156816","11740600"
"156817","11740600"
"156818","11740600"
"156819","11740600"
"156820","11740600"
"156821","11740600"
"156822","11740600"
"156823","11740600"
"156824","11740600"
"156825","11740600"
"156826","11740600"
"156827","11740600"
"156828","11740600"
"156829","11740600"
"15683","11530550"
"156830","11740600"
"156831","11740600"
"156832","11740600"
"156833","11740600"
"156834","11740600"
"156835","11740600"
"156836","11740600"
"156838","11740600"
"156839","11740600"
"15684","11530550"
"156840","11740600"
"156841","11740600"
"156842","11740600"
"156843","11740600"
"156844","11740600"
"156845","11740600"
"156846","11740600"
"156847","11740600"
"156848","11740600"
"15685","11530550"
"156853","11740600"
"156854","11740600"
"156855","11740600"
"156856","11740600"
"156857","11740600"
"156858","11740600"
"156859","11740600"
"15686","11530550"
"156860","11740600"
"156861","11740600"
"156862","11740600"
"156863","11740600"
"156867","11740600"
"156868","11740600"
"156869","11740600"
"15687","11530550"
"156870","11740600"
"156871","11740600"
"156872","11740600"
"156873","11740600"
"156874","11740600"
"156875","11740600"
"156876","11740600"
"156877","11740600"
"156878","11740600"
"156879","11740600"
"15688","11530550"
"156880","11740600"
"156881","11740600"
"156884","11740600"
"156885","11740600"
"156886","11740600"
"156887","11740600"
"156888","11740640"
"156889","11740600"
"15689","11530550"
"156890","11740600"
"156891","11740600"
"156892","11740600"
"156893","11740600"
"156895","11740600"
"156896","11740600"
"156897","11740600"
"156898","11740600"
"156899","11740600"
"15690","11530550"
"156900","11740600"
"156901","11740600"
"156902","11740600"
"156903","11740600"
"156904","11740600"
"156905","11740600"
"156906","11740600"
"156907","11740600"
"156908","11740600"
"156909","11740600"
"156910","11740600"
"156911","11740600"
"156912","11740640"
"156913","11740600"
"156914","11740600"
"156915","11740600"
"156917","11740600"
"156918","11740600"
"156919","11740600"
"156920","11740600"
"156921","11740600"
"156922","11740600"
"156923","11740600"
"156924","11740600"
"156925","11740600"
"156926","11740600"
"156927","11740600"
"156928","11740600"
"156929","11740600"
"156930","11740600"
"156931","11740600"
"156932","11740600"
"156933","11740600"
"156934","11740600"
"156935","11740600"
"156936","11740600"
"156937","11740600"
"156938","11740600"
"156939","11740600"
"156940","11740600"
"156941","11740600"
"156942","11740600"
"156943","11740600"
"156944","11740600"
"156945","11740600"
"156946","11740600"
"156947","11740600"
"156948","11740600"
"156949","11740600"
"156950","11740600"
"156951","11740640"
"156952","11740640"
"156953","11740600"
"156954","11740600"
"156955","11740600"
"156956","11740640"
"156957","11740640"
"156958","11740640"
"156959","11740640"
"156960","11740640"
"156961","11740640"
"156963","11740640"
"156964","11740640"
"156965","11740640"
"156966","11740640"
"156967","11740640"
"156968","11740640"
"156969","11110515"
"156971","11740640"
"156972","11740640"
"156973","11740640"
"156975","11740640"
"156976","11740640"
"156977","11740640"
"156978","11740640"
"156979","11740640"
"156980","11740640"
"156981","11740650"
"156982","11740640"
"156983","11740640"
"156985","11740640"
"156986","11740640"
"156987","11740640"
"156988","11740640"
"156989","11740640"
"156990","11740640"
"156991","11740640"
"156992","11740640"
"156993","11740640"
"156994","11740640"
"156995","11740640"
"156996","11740640"
"156997","11740640"
"156998","11740640"
"156999","11740640"
"15700","11530720"
"157000","11740640"
"157001","11740640"
"157002","11740640"
"157003","11740640"
"157004","11740690"
"157005","11740650"
"157006","11740650"
"157007","11740650"
"157008","11740650"
"157009","11740650"
"15701","11530720"
"157010","11740650"
"157011","11740690"
"157012","11740650"
"157013","11740650"
"157014","11740650"
"157015","11740650"
"157017","11740650"
"157018","11740650"
"157019","11740650"
"157020","11740650"
"157022","11740650"
"157023","11740650"
"157024","11740650"
"157026","11740650"
"157027","11740650"
"157028","11740650"
"157029","11740650"
"157031","11740650"
"157032","11740650"
"157033","11740650"
"157034","11740650"
"157035","11740650"
"157036","11740650"
"157037","11740650"
"157038","11740650"
"157039","11740620"
"157040","11740650"
"157041","11740650"
"157042","11740650"
"157043","11740650"
"157044","11740650"
"157046","11740650"
"157047","11740650"
"157048","11740650"
"157049","11740650"
"157050","11740650"
"157051","11740650"
"157052","11740650"
"157053","11740640"
"157056","11740640"
"157057","11740640"
"157058","11740640"
"15706","11680670"
"157060","11740640"
"157061","11740640"
"157063","11740650"
"157065","11740650"
"157066","11740650"
"157067","11740650"
"157068","11740650"
"157069","11740620"
"15707","11470510"
"157070","11740650"
"157071","11740650"
"157072","11740650"
"157073","11740600"
"157074","11740650"
"157075","11740650"
"157076","11740650"
"157077","11740600"
"157078","11740650"
"157079","11740650"
"15708","11530550"
"157080","11740650"
"157081","11740650"
"157082","11740650"
"157083","11740650"
"157084","11740600"
"157085","11740600"
"157086","11740620"
"157087","11740600"
"157088","11740640"
"157089","11740600"
"15709","11530550"
"157090","11740600"
"157091","11740600"
"157092","11740600"
"157093","11740620"
"157094","11740600"
"157096","11740600"
"157097","11740600"
"157098","11740600"
"157099","11740600"
"15710","11530550"
"157100","11740600"
"157101","11740600"
"157102","11740600"
"157103","11740600"
"157104","11740600"
"157106","11740600"
"157107","11740600"
"157108","11740600"
"157109","11740600"
"157110","11740600"
"157112","11740600"
"157113","11740600"
"157114","11740600"
"157115","11740600"
"157116","11740600"
"157117","11740640"
"157119","11740600"
"15712","11530550"
"157120","11740600"
"157122","11740620"
"157123","11740600"
"157124","11740600"
"157126","11740620"
"157128","11740620"
"157129","11740620"
"15713","11530550"
"157131","11740620"
"157132","11110515"
"157136","11740620"
"157137","11740620"
"157138","11740620"
"157139","11740620"
"15714","11530550"
"157140","11740620"
"157141","11740620"
"157142","11740620"
"157143","11740620"
"157144","11740640"
"157145","11740620"
"157146","11740620"
"157147","11740620"
"157148","11740620"
"157149","11710600"
"157150","11740620"
"157151","11740620"
"157152","11740620"
"157153","11740620"
"157154","11740620"
"157155","11740620"
"157156","11740650"
"157157","11740620"
"157158","11740620"
"157159","11740620"
"15716","11530550"
"157161","11740620"
"157162","11740620"
"157163","11740620"
"157164","11740620"
"157165","11740620"
"157166","11740620"
"157167","11740620"
"157168","11740620"
"157169","11740620"
"15717","11530550"
"157170","11740620"
"157174","11740620"
"157175","11740620"
"157176","11740620"
"157177","11740620"
"157178","11740620"
"157179","11740620"
"15718","11530550"
"157180","11740620"
"157181","11740620"
